Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2016,NY,New York,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,Yes,Overall,Overall,"5,398",13.26,12.52,14,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC19,36,BO1,CAT1,DIFFWALK,RESP046,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,No,Overall,Overall,"27,079",86.74,86,87.48,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC19,36,BO1,CAT1,DIFFWALK,RESP054,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Education,What is the highest grade or year of school you completed?,Less than H.S.,Overall,Overall,"2,952",14.65,13.77,15.53,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC21,36,BO1,CAT1,EDUCA,RESP021,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Education,What is the highest grade or year of school you completed?,H.S. or G.E.D.,Overall,Overall,"9,952",26.68,25.68,27.68,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC21,36,BO1,CAT1,EDUCA,RESP022,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Education,What is the highest grade or year of school you completed?,Some post-H.S.,Overall,Overall,"8,815",27.23,26.21,28.25,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC21,36,BO1,CAT1,EDUCA,RESP023,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Education,What is the highest grade or year of school you completed?,College+,Overall,Overall,"12,303",31.43,30.47,32.39,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC21,36,BO1,CAT1,EDUCA,RESP024,"(42.82700103200045, -75.54397042699964)"
2016,RI,Rhode Island,Demographics,Age,What is your age?,35-44 years,Overall,Overall,592,14.76,13.37,16.15,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC02,44,BO1,CAT1,AGE,RESP012,"(41.70828019300046, -71.52247031399963)"
2016,NY,New York,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,788,3.22,2.81,3.63,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,36,BO1,CAT1,EMPLOY1,RESP027,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,743,2.72,2.33,3.11,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,36,BO1,CAT1,EMPLOY1,RESP028,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Employment,What is your employment status?,Student,Overall,Overall,919,7.02,6.31,7.73,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,36,BO1,CAT1,EMPLOY1,RESP030,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,"10,158",17.37,16.63,18.11,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,36,BO1,CAT1,EMPLOY1,RESP031,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,"2,774",6.54,6.05,7.03,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,36,BO1,CAT1,EMPLOY1,RESP032,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,"13,716",46.78,45.66,47.9,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,36,BO1,CAT1,EMPLOY1,RESP137,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,"1,719",6.09,5.54,6.64,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,36,BO1,CAT1,EMPLOY1,RESP141,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,"3,032",10.27,9.58,10.96,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC22,36,BO1,CAT1,EMPLOY1,RESP172,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,"3,277",11.21,10.45,11.97,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC33,36,BO1,CAT1,INCOME,RESP016,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,"5,311",17.73,16.81,18.65,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC33,36,BO1,CAT1,INCOME,RESP017,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,"3,221",9.91,9.18,10.64,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC33,36,BO1,CAT1,INCOME,RESP018,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,"4,089",11.72,10.96,12.48,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC33,36,BO1,CAT1,INCOME,RESP019,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Income,What is your annual household income?,"$50,000+",Overall,Overall,"13,501",49.43,48.23,50.63,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC33,36,BO1,CAT1,INCOME,RESP020,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Internet,Have you used the internet in the past 30 days?,Yes,Overall,Overall,"26,437",82.31,81.47,83.15,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC34,36,BO1,CAT1,INTERNET,RESP046,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Internet,Have you used the internet in the past 30 days?,No,Overall,Overall,"6,923",17.69,16.85,18.53,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC34,36,BO1,CAT1,INTERNET,RESP054,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,"16,475",46.85,45.75,47.95,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,36,BO1,CAT1,MARITAL,RESP033,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,"4,633",9.35,8.78,9.92,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,36,BO1,CAT1,MARITAL,RESP034,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,"4,319",6.24,5.81,6.67,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,36,BO1,CAT1,MARITAL,RESP035,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,"1,022",3.07,2.72,3.42,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,36,BO1,CAT1,MARITAL,RESP036,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,"6,148",28.83,27.77,29.89,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,36,BO1,CAT1,MARITAL,RESP037,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,"1,319",5.66,5.15,6.17,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,36,BO1,CAT1,MARITAL,RESP038,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,280,1.07,0.83,1.31,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,36,BO1,CAT1,_CHLDCNT,RESP090,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,392,1.77,1.44,2.1,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,36,BO1,CAT1,_CHLDCNT,RESP091,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,"1,162",5.02,4.49,5.55,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,36,BO1,CAT1,_CHLDCNT,RESP092,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,"2,923",12.85,12.03,13.67,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,36,BO1,CAT1,_CHLDCNT,RESP093,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,"3,707",16.23,15.33,17.13,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,36,BO1,CAT1,_CHLDCNT,RESP094,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,"25,176",63.07,61.95,64.19,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,36,BO1,CAT1,_CHLDCNT,RESP095,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,"2,454",17.68,16.82,18.54,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,36,BO1,CAT1,RACE8,RESP007,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Race,What is your race/ethnicity?,"White, non-Hispanic",Overall,Overall,"28,469",57.36,56.28,58.44,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,36,BO1,CAT1,RACE8,RESP194,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Race,What is your race/ethnicity?,"Black, non-Hispanic",Overall,Overall,"1,750",14.02,13.16,14.88,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,36,BO1,CAT1,RACE8,RESP195,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Race,What is your race/ethnicity?,"American Indian or Alaskan native, non-Hispanic",Overall,Overall,295,0.26,0.2,0.32,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,36,BO1,CAT1,RACE8,RESP196,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Race,What is your race/ethnicity?,"Asian, non-Hispanic",Overall,Overall,703,8.71,7.85,9.57,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,36,BO1,CAT1,RACE8,RESP197,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Race,What is your race/ethnicity?,"Native Hawaiian or other Pacific Islander, non-Hispanic",Overall,Overall,55,0.49,0.29,0.69,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,36,BO1,CAT1,RACE8,RESP198,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Race,What is your race/ethnicity?,"Other race, non-Hispanic",Overall,Overall,15,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS05,TOPIC48,36,BO1,CAT1,RACE8,RESP199,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Race,What is your race/ethnicity?,"Multiracial, non-Hispanic",Overall,Overall,449,1.38,1.11,1.65,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,36,BO1,CAT1,RACE8,RESP200,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Rent/Own Home,Do you own or rent your home?,Own,Overall,Overall,"22,612",56.96,55.9,58.02,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC49,36,BO1,CAT1,RENTHOM1,RESP003,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,"10,112",37.98,36.96,39,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC49,36,BO1,CAT1,RENTHOM1,RESP004,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,"1,284",5.06,4.53,5.59,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC49,36,BO1,CAT1,RENTHOM1,RESP009,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Sex,Gender of respondent,Male,Overall,Overall,"15,058",47.87,46.75,48.99,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC51,36,BO1,CAT1,SEX,RESP001,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Sex,Gender of respondent,Female,Overall,Overall,"19,132",52.13,51.01,53.25,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC51,36,BO1,CAT1,SEX,RESP002,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,"3,782",6.42,5.99,6.85,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC61,36,BO1,CAT1,VETERAN3,RESP046,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,"30,359",93.58,93.15,94.01,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC61,36,BO1,CAT1,VETERAN3,RESP054,"(42.82700103200045, -75.54397042699964)"
2016,SD,South Dakota,Demographics,Sex,Gender of respondent,Female,Overall,Overall,"3,270",50.04,47.79,52.29,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC51,46,BO1,CAT1,SEX,RESP002,"(44.353130053000484, -100.3735306369997)"
2016,NY,New York,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,"3,000",11.17,10.46,11.88,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC28,36,BO1,CAT1,MEDCOST,RESP046,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"31,102",88.83,88.12,89.54,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC28,36,BO1,CAT1,MEDCOST,RESP054,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"32,025",90.49,89.76,91.22,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC29,36,BO1,CAT1,HLTHPLN1,RESP046,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,"2,032",9.51,8.78,10.24,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC29,36,BO1,CAT1,HLTHPLN1,RESP054,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"26,480",74.87,73.91,75.83,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,36,BO1,CAT1,CHECKUP1,RESP063,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,"3,508",12.43,11.67,13.19,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,36,BO1,CAT1,CHECKUP1,RESP064,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,"2,002",6.91,6.36,7.46,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,36,BO1,CAT1,CHECKUP1,RESP065,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,"1,777",4.95,4.48,5.42,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,36,BO1,CAT1,CHECKUP1,RESP066,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,178,0.84,0.62,1.06,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,36,BO1,CAT1,CHECKUP1,RESP067,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"27,947",77.25,76.31,78.19,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC43,36,BO1,CAT1,PERSDOC2,RESP050,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,"2,230",6.13,5.62,6.64,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC43,36,BO1,CAT1,PERSDOC2,RESP053,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"3,840",16.62,15.78,17.46,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC43,36,BO1,CAT1,PERSDOC2,RESP054,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"20,493",88.61,87.71,89.51,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC59,36,BO1,CAT1,_HCVU651,RESP046,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,780",11.39,10.49,12.29,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC59,36,BO1,CAT1,_HCVU651,RESP054,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Good or Better Health,Overall,Overall,"27,758",83.09,82.27,83.91,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC24,36,BO1,CAT1,_RFHLTH,RESP061,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Fair or Poor Health,Overall,Overall,"6,300",16.91,16.09,17.73,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC24,36,BO1,CAT1,_RFHLTH,RESP062,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"6,063",20.2,19.28,21.12,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,36,BO1,CAT1,GENHLTH,RESP056,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"11,086",30.27,29.27,31.27,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,36,BO1,CAT1,GENHLTH,RESP057,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"10,609",32.62,31.56,33.68,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,36,BO1,CAT1,GENHLTH,RESP058,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"4,603",12.69,11.95,13.43,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,36,BO1,CAT1,GENHLTH,RESP059,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,"1,697",4.22,3.83,4.61,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,36,BO1,CAT1,GENHLTH,RESP060,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,HIV-AIDS,HIV Test,Have you ever been tested for HIV?,Yes,Overall,Overall,"11,220",48.13,46.95,49.31,1,%,Crude Prevalence,,,BRFSS,CLASS09,TOPIC32,36,BO1,CAT1,HIVTST6,RESP046,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,HIV-AIDS,HIV Test,Have you ever been tested for HIV?,No,Overall,Overall,"18,926",51.87,50.69,53.05,1,%,Crude Prevalence,,,BRFSS,CLASS09,TOPIC32,36,BO1,CAT1,HIVTST6,RESP054,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"6,371",59.5,57.3,61.7,1,%,Crude Prevalence,,,BRFSS,CLASS11,TOPIC26,36,BO1,CAT1,_FLSHOT6,RESP046,"(42.82700103200045, -75.54397042699964)"
2016,NY,New York,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,"4,258",40.5,38.3,42.7,1,%,Crude Prevalence,,,BRFSS,CLASS11,TOPIC26,36,BO1,CAT1,_FLSHOT6,RESP054,"(42.82700103200045, -75.54397042699964)"
